page,title,total_internal_outbound_links,total_internal_outbound_links_to_crawled_pages,total_internal_inbound_links,depth_from_homepage,is_orphan_page,has_lt_5_inbound_links,has_gt_50_outbound_links,holiday_primary_category,holiday_inferred_tags,structural_weakness_score,authority_hub_score
/holiday/national-pretzel-day/,National Pretzel Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-prime-rib-day/,National Prime Rib Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-promposal-day/,National Promposal Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-pumpkin-cheesecake-day/,National Pumpkin Cheesecake Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,food_drink,food_drink,4,7.24
/holiday/national-pumpkin-day/,National Pumpkin Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-pumpkin-pie-day/,National Pumpkin Pie Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-puppy-day/,National Puppy Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/national-puzzle-day/,National Puzzle Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-quesadilla-day/,National Quesadilla Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-radio-day/,National Radio Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,arts_culture,arts_culture,4,9.24
/holiday/national-raspberries-n-cream-day/,National Raspberries N' Cream Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-raspberry-bombe-day/,National Raspberry Bombe Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-raspberry-cake-day/,National Raspberry Cake Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/national-raspberry-cream-pie-day/,National Raspberry Cream Pie Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/national-relaxation-day/,National Relaxation Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/national-rice-krispie-treat-day/,National Rice Krispie Treat Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-roof-over-your-head-day/,National Roof Over Your Head Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-root-beer-float-day/,National Root Beer Float Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink;animals_nature,4,12.24
/holiday/national-rotisserie-chicken-day/,National Rotisserie Chicken Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-rubber-ducky-day/,National Rubber Ducky Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-salami-day/,National Salami Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-sandwich-day/,National Sandwich Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,food_drink,food_drink,4,14.24
/holiday/national-sardines-day/,National Sardines Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-say-something-nice-day/,National Say Something Nice Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-scavenger-hunt-day/,National Scavenger Hunt Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-scrabble-day/,National Scrabble Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-siblings-day/,National Siblings Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-sisters-day/,National Sisters Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-sloppy-joe-day/,National Sloppy Joe Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-soft-ice-cream-day/,National Soft Ice Cream Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/national-sour-candy-day/,National Sour Candy Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/national-spaghetti-day/,National Spaghetti Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/national-spicy-hermit-cookie-day/,National Spicy Hermit Cookie Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/national-spumoni-day/,National Spumoni Day — Obscure Holiday Calendar,27,27,14,2,no,no,no,fun_weird_general,fun_weird_general,4,16.24
/holiday/national-sticky-bun-day/,National Sticky Bun Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-strawberry-day/,National Strawberry Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-strawberry-parfait-day/,National Strawberry Parfait Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-strawberry-rhubarb-pie-day/,National Strawberry Rhubarb Pie Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-strawberry-shortcake-day/,National Strawberry Shortcake Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink,4,8.24
/holiday/national-sugar-cookie-day/,National Sugar Cookie Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/national-sundae-day/,National Sundae Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-sunglasses-day/,National Sunglasses Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-taco-day/,National Taco Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/national-tapioca-day/,National Tapioca Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/national-tea-day/,National Tea Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/national-techies-day/,National Techies Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-technology-day/,National Technology Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,work_technology,work_technology,4,12.24
/holiday/national-teddy-bear-day/,National Teddy Bear Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-tell-a-joke-day/,National Tell a Joke Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/national-tempura-day/,National Tempura Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-tequila-day/,National Tequila Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/national-tortilla-chip-day/,National Tortilla Chip Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/national-train-your-brain-day/,National Train Your Brain Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/national-tug-of-war-day/,National Tug-of-War Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-tv-dinner-day/,National TV Dinner Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-two-different-colored-shoes-day/,National Two Different Colored Shoes Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-ugly-sweater-day/,National Ugly Sweater Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-umbrella-day/,National Umbrella Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-underwear-day/,National Underwear Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/national-vanilla-milkshake-day/,National Vanilla Milkshake Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/national-video-game-day/,National Video Game Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,arts_culture,arts_culture,4,14.24
/holiday/national-watch-day/,National Watch Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-watermelon-day/,National Watermelon Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-weed-your-garden-day/,National Weed Your Garden Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,animals_nature,animals_nature,4,14.24
/holiday/national-welsh-rarebit-day/,National Welsh Rarebit Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/national-whipped-cream-day/,National Whipped Cream Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/national-wine-and-cheese-day/,National Wine and Cheese Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink,4,8.24
/holiday/national-wine-day/,National Wine Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,food_drink,food_drink,4,14.24
/holiday/national-yo-yo-day/,National Yo-Yo Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/national-zucchini-bread-day/,National Zucchini Bread Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,food_drink,food_drink,4,14.24
/holiday/nature-photography-day/,Nature Photography Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,animals_nature,animals_nature;arts_culture,4,13.24
/holiday/near-miss-day/,Near Miss Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/new-beers-eve/,New Beers Eve — Obscure Holiday Calendar,25,25,8,2,no,no,no,food_drink,food_drink;animals_nature,4,10.0
/holiday/new-years-day/,New Years Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,seasonal_holidays,seasonal_holidays,4,14.24
/holiday/new-years-eve/,New Years Eve — Obscure Holiday Calendar,25,25,11,3,no,no,no,seasonal_holidays,seasonal_holidays,6,12.5
/holiday/no-beard-day/,No Beard Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/no-bra-day/,No Bra Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/no-dirty-dishes-day/,No Dirty Dishes Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/no-housework-day/,No Housework Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,work_technology,work_technology,4,9.24
/holiday/no-interruptions-day/,No Interruptions Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/no-news-is-good-news-day/,No News is Good News Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/no-rhyme-or-reason-day/,No Rhyme or Reason Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/no-socks-day/,No Socks Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/nobel-prize-day/,Nobel Prize Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/nutty-fudge-day/,Nutty Fudge Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/nylon-invention-day/,Nylon Invention Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,work_technology,work_technology,4,7.24
/holiday/old-rock-day/,Old Rock Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/old-stuff-day/,Old Stuff Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/one-cent-day/,One Cent Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/opposite-day/,Opposite Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/orange-blossom-day/,Orange Blossom Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/oreo-cookie-day/,Oreo Cookie Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,food_drink,food_drink,4,14.24
/holiday/organize-your-home-day/,Organize Your Home Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/origami-day/,Origami Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/oyster-day/,Oyster Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/pack-rat-day/,Pack Rat Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/pandemonium-day/,Pandemonium Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/paperclip-day/,Paperclip Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/paranormal-day/,Paranormal Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/pardon-day/,Pardon Day — Obscure Holiday Calendar,25,25,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.0
/holiday/particularly-preposterous-packaging-day/,Particularly Preposterous Packaging Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,arts_culture,arts_culture,4,13.24
/holiday/paul-bunyan-day/,Paul Bunyan Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/peach-ice-cream-day/,Peach Ice Cream Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/pecan-pie-day/,Pecan Pie Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/peculiar-people-day/,Peculiar People Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/penguin-awareness-day/,Penguin Awareness Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,animals_nature,animals_nature;awareness_advocacy,4,10.24
/holiday/pfeffernusse-day/,Pfeffernusse Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/pi-day/,Pi Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/piano-day/,Piano Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/pick-strawberries-day/,Pick Strawberries Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/pierogi-day/,Pierogi Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/pig-in-a-blanket-day/,Pig in a Blanket Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/pistachio-day/,Pistachio Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/plant-a-flower-day/,Plant a Flower Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,animals_nature,animals_nature,4,9.24
/holiday/pledge-of-allegiance-day/,Pledge of Allegiance Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/plimsoll-day/,Plimsoll Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/plum-pudding-day/,Plum Pudding Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/plush-animal-lovers-day/,Plush Animal Lover's Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,wellness_lifestyle,wellness_lifestyle,4,12.24
/holiday/pluto-discovery-day/,Pluto Discovery Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/popeye-s-birthday/,Popeye's Birthday — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/poultry-day/,Poultry Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/presidential-joke-day/,Presidential Joke Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/pretend-to-be-a-time-traveler-day/,Pretend to be a Time Traveler Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/punch-the-clock-day/,Punch the Clock Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/push-button-phone-day/,Push-button Phone Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/put-a-pillow-on-your-fridge-day/,Put a Pillow on Your Fridge Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/put-on-your-own-shoes-day/,Put on your own shoes day — Obscure Holiday Calendar,27,27,14,2,no,no,no,fun_weird_general,fun_weird_general,4,16.24
/holiday/race-your-mouse-around-the-icons-day/,Race Your Mouse Around the Icons Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/rain-day/,Rain Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/random-acts-of-kindness-day/,Random Acts of Kindness Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,wellness_lifestyle,wellness_lifestyle,4,10.24
/holiday/random-acts-of-light-day/,Random Acts of Light Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/rat-catchers-day/,Rat Catchers Day — Obscure Holiday Calendar,25,25,9,2,no,no,no,animals_nature,animals_nature,4,11.0
/holiday/read-in-the-bathtub-day/,Read in the Bathtub Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/red-planet-day/,Red Planet Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/repeat-day/,Repeat Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/respect-your-cat-day/,Respect Your Cat Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,animals_nature,animals_nature,4,13.24
/holiday/rice-pudding-day/,Rice Pudding Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/ride-the-wind-day/,Ride the Wind Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/roast-chestnuts-day/,Roast Chestnuts Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/roast-leg-of-lamb-day/,Roast Leg of Lamb Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/rubber-eraser-day/,Rubber Eraser Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/rum-day/,Rum Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/sadie-hawkins-day/,Sadie Hawkins Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/saint-catherines-day/,Saint Catherines Day — Obscure Holiday Calendar,25,25,10,2,no,no,no,animals_nature,animals_nature,4,12.0
/holiday/saint-cecilias-day/,Saint Cecilias Day — Obscure Holiday Calendar,25,25,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.0
/holiday/saint-nicholas-day/,Saint Nicholas Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/sausage-pizza-day/,Sausage Pizza Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/sauvignon-blanc-day/,Sauvignon Blanc Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/save-your-hearing-day/,Save Your Hearing Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/saxophone-day/,Saxophone Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/science-fiction-day/,Science Fiction Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,arts_culture,arts_culture,4,10.24
/holiday/seafood-bisque-day/,Seafood Bisque Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/serendipity-day/,Serendipity Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/shrimp-day/,Shrimp Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/shrimp-scampi-day/,Shrimp Scampi Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/sidewalk-egg-frying-day/,Sidewalk Egg Frying Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/singles-awareness-day/,Singles Awareness Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,awareness_advocacy,awareness_advocacy,4,11.24
/holiday/skyscraper-day/,Skyscraper Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/smart-is-cool-day/,Smart is Cool Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,arts_culture,arts_culture,4,9.24
/holiday/smile-power-day/,Smile Power Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/smoke-and-mirrors-day/,Smoke and Mirrors Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/smores-day/,Smores Day — Obscure Holiday Calendar,25,25,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.0
/holiday/something-on-a-stick-day/,Something on a Stick Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/sourest-day/,Sourest Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/special-education-day/,Special Education Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,animals_nature,animals_nature,4,9.24
/holiday/spicy-guacamole-day/,Spicy Guacamole Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/sponge-cake-day/,Sponge Cake Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,food_drink,food_drink,4,10.24
/holiday/spouse-s-day/,Spouse's Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/spumoni-day/,Spumoni Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/square-dance-day/,Square Dance Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,arts_culture,arts_culture,4,10.24
/holiday/squirrel-appreciation-day/,Squirrel Appreciation Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/st-patricks-day/,St Patricks Day — Obscure Holiday Calendar,25,25,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.0
/holiday/star-wars-day/,Star Wars Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/static-electricity-day/,Static Electricity Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/stay-home-because-youre-well-day/,Stay Home Because Youre Well Day — Obscure Holiday Calendar,25,25,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.0
/holiday/stick-out-your-tongue-day/,Stick Out Your Tongue Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/still-need-to-do-day/,Still Need to Do Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/string-cheese-day/,String Cheese Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink,4,8.24
/holiday/submarine-day/,Submarine Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/sunscreen-day/,Sunscreen Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/superhero-day/,Superhero Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/superman-day/,Superman Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/supermans-birthday/,Supermans Birthday — Obscure Holiday Calendar,27,25,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/supernatural-day/,Supernatural Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/swim-a-lap-day/,Swim a Lap Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/take-your-houseplant-for-a-walk-day/,Take your Houseplant for a Walk Day — Obscure Holiday Calendar,27,27,14,2,no,no,no,animals_nature,animals_nature,4,16.24
/holiday/talk-like-shakespeare-day/,Talk Like Shakespeare Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
